City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Cloudiness Numberical,Wind Speed,Country,Date
534,soio,-6.1349,12.3689,79.61,91,overcast clouds,90,6.49,AO,2025-03-06 15:25:15
535,yesilhisar,38.3497,35.0867,40.12,53,clear sky,4,4.79,TR,2025-03-06 15:25:16
536,mawu,34.4307,104.9176,19.11,86,broken clouds,58,3.49,CN,2025-03-06 15:25:17
537,mersing,2.4312,103.8405,75.11,100,few clouds,20,3.44,MY,2025-03-06 15:25:18
538,korla,41.7597,86.1469,36.09,63,clear sky,2,2.19,CN,2025-03-06 15:25:19
539,alo,6.5486,4.2686,82.4,83,overcast clouds,100,10.98,NG,2025-03-06 15:26:32
540,cortina d'ampezzo,46.5384,12.1377,32.56,89,clear sky,2,1.74,IT,2025-03-06 15:24:25
541,weno,7.4515,151.8468,82.35,83,light rain,75,8.05,FM,2025-03-06 15:26:34
542,brasileia,-11.0161,-68.7481,75.65,94,moderate rain,100,0.0,BR,2025-03-06 15:26:35
543,arkalyk,50.2486,66.9114,23.94,96,light snow,100,15.43,KZ,2025-03-06 15:26:36
544,constantia,44.1833,28.65,47.08,59,clear sky,7,4.61,RO,2025-03-06 15:26:37
545,rondonopolis,-16.4708,-54.6356,86.9,61,overcast clouds,90,5.68,BR,2025-03-06 15:26:39
546,pacasmayo,-7.4006,-79.5714,79.95,68,overcast clouds,100,12.95,PE,2025-03-06 15:26:40
547,guerrero negro,27.9769,-114.0611,62.78,60,overcast clouds,100,17.56,MX,2025-03-06 15:26:41
548,traralgon,-38.1833,146.5333,59.54,92,clear sky,0,5.14,AU,2025-03-06 15:26:42
549,marquette,46.5333,-87.6335,33.33,75,overcast clouds,98,8.01,US,2025-03-06 15:26:43
550,lethbridge,49.7,-112.8186,41.11,60,few clouds,20,6.91,CA,2025-03-06 15:22:42
551,el calafate,-50.3408,-72.2768,43.47,92,light rain,100,4.23,AR,2025-03-06 15:26:45
552,camabatela,-8.1881,15.375,65.79,96,overcast clouds,100,2.46,AO,2025-03-06 15:26:46
553,passagem franca,-6.1797,-43.7836,82.56,64,light rain,98,1.59,BR,2025-03-06 15:26:47
554,sao felix do xingu,-6.6447,-51.995,84.06,71,broken clouds,56,3.02,BR,2025-03-06 15:26:49
555,port pirie,-33.1833,138.0167,68.58,50,clear sky,0,6.4,AU,2025-03-06 15:25:07
556,conception bay south,47.4999,-52.9981,33.55,94,overcast clouds,100,16.53,CA,2025-03-06 15:26:51
557,taltal,-25.4,-70.4833,69.24,73,scattered clouds,41,3.51,CL,2025-03-06 15:26:52
558,peace river,56.2501,-117.286,41.31,56,clear sky,0,13.8,CA,2025-03-06 15:23:27
559,saint-pierre,-21.3393,55.4781,80.28,74,clear sky,0,3.44,RE,2025-03-06 15:26:54
560,xilin hot,43.9667,116.0333,25.65,50,overcast clouds,100,7.92,CN,2025-03-06 15:26:55
561,kansanshi,-12.0951,26.4273,64.27,97,overcast clouds,100,4.07,ZM,2025-03-06 15:26:57
562,plymouth,41.8334,-70.8328,52.99,93,mist,100,5.75,US,2025-03-06 15:21:22
563,dalai,45.5,124.3,24.57,48,overcast clouds,96,8.93,CN,2025-03-06 15:27:01
564,mahina,-17.5065,-149.489,85.77,62,broken clouds,72,11.5,PF,2025-03-06 15:27:02
565,corinto,37.9407,22.9573,49.89,62,clear sky,0,2.53,GR,2025-03-06 15:27:03
566,moranbah,-22.0016,148.0466,74.34,73,overcast clouds,96,2.15,AU,2025-03-06 15:27:04
567,porbandar,21.6422,69.6093,74.91,48,clear sky,0,9.98,IN,2025-03-06 15:27:05
568,yeppoon,-23.1333,150.7333,74.71,76,clear sky,0,6.4,AU,2025-03-06 15:27:06
569,dolinsk,47.35,142.8,17.87,97,snow,100,6.6,RU,2025-03-06 15:27:07
570,rawson,-43.3002,-65.1023,91.69,38,clear sky,0,20.71,AR,2025-03-06 15:27:09
571,saint-jean-sur-richelieu,45.3168,-73.2659,39.94,66,broken clouds,79,18.99,CA,2025-03-06 15:27:10
572,okha,53.5739,142.9478,-21.05,100,broken clouds,74,7.16,RU,2025-03-06 15:27:11
573,yoichi,43.2039,140.7703,30.25,73,snow,100,17.05,JP,2025-03-06 15:27:12
